term,term_id
color,2372
flavor,2373
excipi,2374
august,2375
subsequ,2376
correspond,2377
2206,2378
2207,2379
construct,2380
macronutri,2381
micronutri,2382
calor,2383
infant,2384
young,2385
fortif,2386
imit,2387
nearest,2388
contradictori,2389
yield,2390
44063,2391
44077,2392
multipli,2393
younger,2394
famili,2395
feed,2396
exclud,2397
impract,2398
width,2399
biggest,2400
wherev,2401
revers,2402
unintent,2403
surfac,2404
squar,2405
inch,2406
insur,2407
legibl,2408
whenev,2409
infeas,2410
impractic,2411
kern,2412
touch,2413
proxim,2414
tighter,2415
meaningless,2416
ten,2417
lot,2418
symbol,2419
front,2420
commonli,2421
allevi,2422
nonprescript,2423
overthecount,2424
variouss,2425
multiminer,2426
ndma,2427
vision,2428
impair,2429
visionimpair,2430
intermedi,2431
intermediates,2432
casebycas,2433
upper,2434
preserv,2435
imag,2436
tabular,2437
linear,2438
abbrevi,2439
surround,2440
nonfunct,2441
slack,2442
fill,2443
slackfil,2444
fashion,2445
shape,2446
poster,2447
notebook,2448
leaflet,2449
brochur,2450
outer,2451
enclos,2452
bottl,2453
granular,2454
seal,2455
insid,2456
easi,2457
cardboard,2458
around,2459
graphic,2460
largest,2461
hairlin,2462
went,2463
enclosur,2464
lost,2465
33728,2466
beneath,2467
split,2468
move,2469
contigu,2470
apart,2471
64123,2472
64134,2473
constraint,2474
urg,2475
strive,2476
nonrequir,2477
helvetica,2478
typefac,2479
thick,2480
c2,2481
scan,2482
upc,2483
32058,2484
visual,2485
uniform,2486
across,2487
layout,2488
pharmacopeia,2489
usp,2490
articl,2491
offici,2492
permiss,2493
chose,2494
top,2495
beyond,2496
nonmislead,2497
methodolog,2498
chemist,2499
composit,2500
aoac,2501
15th,2502
monograph,2503
fortifi,2504
enrich,2505
anyth,2506
variabl,2507
dosag,2508
compound,2509
variat,2510
deterior,2511
misunderstood,2512
overbroad,2513
suppress,2514
speech,2515
benefici,2516
virtu,2517
cure,2518
vagu,2519
percept,2520
child,2521
spinach,2522
mother,2523
draft,2524
persuas,2525
2125,2526
rutin,2527
bioflavonoid,2528
para,2529
aminobenzo,2530
paraaminobenzo,2531
dealt,2532
explor,2533
vii,2534
biolog,2535
ed,2536
1694,2537
subcommitte,2538
scienc,2539
levi,2540
fein,2541
r,2542
schucker,2543
necessarili,2544
journal,2545
gardner,2546
guarino,2547
groceri,2548
taylor,2549
quinn,2550
bureau,2551
stanley,2552
skelski,2553
tanner,2554
srinivasan,2555
pharmacopei,2556
xxii,2557
nf,2558
xvii,2559
formulari,2560
pp,2561
assembl,2562
sec,2563
1453,2564
1454,2565
201,2566
301,2567
402,2568
403,2569
409,2570
701,2571
321,2572
331,2573
342,2574
348,2575
eaten,2576
varieti,2577
pack,2578
cereal,2579
snack,2580
visibl,2581
breakfast,2582
subhead,2583
001,2584
1234,2585
1product,2586
1refer,2587
1label,2588
miscellan,2589
1these,2590
1978,2591
2unless,2592
readi,2593
readytoserv,2594
almost,2595
brown,2596
unprepar,2597
dri,2598
mix,2599
concentr,2600
dough,2601
batter,2602
frozen,2603
3manufactur,2604
convert,2605
4copi,2606
5the,2607
meant,2608
descript,2609
sandwich,2610
cooki,2611
ice,2612
cream,2613
illustr,2614
black,2615
white,2616
neutral,2617
align,2618
side,2619
morn,2620
parenthes,2621
kilojoul,2622
dv,2623
substitut,2624
underneath,2625
pregnant,2626
women,2627
lactat,2628
easytoread,2629
uppercas,2630
feasibl,2631
packer,2632
gross,2633
done,2634
2year,2635
foreign,2636
formula,2637
multiunit,2638
31813,2639
nutritionn,2640
coverag,2641
camil,2642
brewer,2643
5483,2644
expressli,2645
implicitli,2646
character,2647
60421,2648
56,2649
pub,2650
571,2651
slightli,2652
44020,2653
freedom,2654
revoc,2655
explicitli,2656
garlic,2657
nonmandatori,2658
healthrel,2659
reveal,2660
136,2661
cong,2662
s16609,2663
senat,2664
metzenbaum,2665
tast,2666
latter,2667
awar,2668
chosen,2669
meaning,2670
basic,2671
adequaci,2672
ambigu,2673
inferior,2674
potenc,2675
2302,2676
characterist,2677
interchang,2678
resembl,2679
organolept,2680
physic,2681
extrem,2682
ever,2683
version,2684
sodiumfre,2685
rare,2686
conspicu,2687
nonsens,2688
therein,2689
true,2690
mainli,2691
chewabl,2692
tie,2693
overinclus,2694
cal,2695
demarc,2696
fatfre,2697
criterion,2698
appreci,2699
vari,2700
irrespect,2701
mechan,2702
constrain,2703
minimumtyp,2704
frequent,2705
accompani,2706
sixteenth,2707
onesixteenth,2708
height,2709
referr,2710
recours,2711
ascorb,2712
threshold,2713
dissimilar,2714
oz,2715
glass,2716
potato,2717
chip,2718
warrant,2719
reinforc,2720
brand,2721
techniqu,2722
omega,2723
omega3,2724
fatti,2725
2367,2726
tbsp,2727
concret,2728
manipul,2729
upward,2730
downward,2731
reevalu,2732
optim,2733
await,2734
defer,2735
advoc,2736
ultratrac,2737
esaddi,2738
wellbalanc,2739
reput,2740
metabol,2741
bodi,2742
cholin,2743
nickel,2744
cadmium,2745
lithium,2746
cobalt,2747
inositol,2748
microbi,2749
candid,2750
biochem,2751
epidemiolog,2752
extrapol,2753
x,2754
cabbag,2755
sauc,2756
prematur,2757
elev,2758
paradigm,2759
feel,2760
iom,2761
target,2762
multinutri,2763
sure,2764
ordinarili,2765
300mg,2766
250mg,2767
impress,2768
shop,2769
potent,2770
superior,2771
ensu,2772
megados,2773
1500,2774
stem,2775
liter,2776
join,2777
remedi,2778
psyllium,2779
constru,2780
written,2781
weigh,2782
mostli,2783
devoid,2784
connot,2785
inconsequenti,2786
proport,2787
modern,2788
understood,2789
enzym,2790
ascertain,2791
intoler,2792
religi,2793
vegetarian,2794
nonnutrit,2795
milk,2796
gluten,2797
wheat,2798
corn,2799
yeast,2800
starch,2801
egg,2802
soy,2803
nonirradi,2804
synthet,2805
lubric,2806
disintegr,2807
mgvitamin,2808
unusu,2809
multiplevitamin,2810
fall,2811
antioxid,2812
provitamin,2813
60624,2814
2622,2815
directact,2816
confer,2817
cardiovascular,2818
cours,2819
controversi,2820
forthcom,2821
2944,2822
healthier,2823
absorpt,2824
encount,2825
explicit,2826
implicit,2827
fraught,2828
decept,2829
analges,2830
kept,2831
uncertain,2832
strength,2833
singleingredi,2834
doubl,2835
multivitaminandminer,2836
pose,2837
bioavail,2838
absorb,2839
digest,2840
assimil,2841
viewpoint,2842
carrier,2843
dissolut,2844
ratio,2845
undefin,2846
assort,2847
spare,2848
disapprov,2849
reapprov,2850
postpon,2851
assur,2852
popul,2853
folic,2854
subgroup,2855
patholog,2856
convalesc,2857
pregnanc,2858
allerg,2859
hypersensit,2860
underweight,2861
overweight,2862
infanc,2863
struggl,2864
dilemma,2865
supplementspecif,2866
expend,2867
thoroughli,2868
viii,2869
ix,2870
friday,2871
moss,2872
kim,2873
y,2874
vital,2875
174,2876
pennington,2877
wilken,2878
vanderveen,2879
51,2880
transcript,2881
289,2882
fdainiti,2883
chronic,2884
medicin,2885
newberri,2886
clinton,2887
davi,2888
introductori,2889
pretzel,2890
dish,2891
perceiv,2892
butter,2893
honey,2894
bran,2895
31814,2896
ab67,2897
jame,2898
5229,2899
hous,2900
surgeon,2901
floor,2902
defraud,2903
step,2904
6000,2905
becam,2906
disagr,2907
draw,2908
embodi,2909
mind,2910
fraud,2911
sound,2912
premarket,2913
misinform,2914
anger,2915
resent,2916
fear,2917
plot,2918
ban,2919
testimoni,2920
predict,2921
unavail,2922
unsaf,2923
evenhand,2924
evidenc,2925
coronari,2926
grain,2927
disqualifi,2928
unfairli,2929
neural,2930
tube,2931
defect,2932
overfortif,2933
subpopul,2934
proper,2935
fibercontain,2936
2537,2937
2552,2938
marker,2939
focus,2940
rich,2941
rapidli,2942
evolv,2943
cosponsor,2944
54595,2945
particl,2946
waterhold,2947
lipid,2948
cholesterollow,2949
fiberrich,2950
displac,2951
plant,2952
ingest,2953
prevail,2954
symposium,2955
heath,2956
childbear,2957
spina,2958
bifida,2959
proposit,2960
ph,2961
persist,2962
birth,2963
7000,2964
2606,2965
fold,2966
poor,2967
medic,2968
uncertainti,2969
blood,2970
embryo,2971
gestat,2972
satisfactorili,2973
undertak,2974
advisori,2975
53254,2976
cerealgrain,2977
osteoporosi,2978
came,2979
iib1,2980
committeebas,2981
botan,2982
expert,2983
oversight,2984
nonvot,2985
peer,2986
forward,2987
bir,2988
voic,2989
opposit,2990
disput,2991
antiplaqu,2992
circulatori,2993
screen,2994
scarc,2995
statutorili,2996
statutorilyimpos,2997
petitionedfor,2998
mistrust,2999
esoter,3000
experienc,3001
practition,3002
reaction,3003
countri,3004
peppermint,3005
tea,3006
sooth,3007
carmin,3008
tract,3009
liabl,3010
expertis,3011
nutrientdiseas,3012
slow,3013
relianc,3014
latest,3015
accredit,3016
valuabl,3017
stand,3018
broader,3019
substancediseas,3020
membership,3021
pertin,3022
somehow,3023
skill,3024
epidemiologist,3025
nutritionist,3026
biostatistician,3027
clinician,3028
regular,3029
sustain,3030
undergon,3031
wellsupport,3032
influenc,3033
heavili,3034
lenient,3035
welldesign,3036
train,3037
usc,3038
undercut,3039
passag,3040
hatch,3041
rigid,3042
tenet,3043
wherea,3044
superflu,3045
deadli,3046
afflict,3047
dollar,3048
expenditur,3049
hungri,3050
informationhungri,3051
book,3052
media,3053
unreli,3054
outright,3055
lifestyl,3056
messag,3057
cigarett,3058
condom,3059
prescript,3060
efficaci,3061
nevertheless,3062
worst,3063
denot,3064
warn,3065
jeopard,3066
unsubstanti,3067
peerreview,3068
reproduc,3069
caution,3070
verac,3071
vulner,3072
elderli,3073
disproport,3074
dietrel,3075
trust,3076
salesperson,3077
induc,3078
insist,3079
roughli,3080
channel,3081
freeli,3082
reconsider,3083
60537,3084
60539,3085
2478,3086
2507,3087
16608,3088
my,3089
he,3090
12953,3091
strong,3092
quot,3093
mr,3094
waxman,3095
rep,3096
madigan,3097
specul,3098
multitud,3099
needless,3100
economi,3101
weak,3102
accru,3103
struck,3104
2665,3105
2739,3106
2787,3107
admittedli,3108
unregul,3109
misconcept,3110
pediatr,3111
invalid,3112
stringent,3113
disallow,3114
nonfda,3115
blind,3116
doubleblind,3117
placebo,3118
vitro,3119
fifth,3120
anecdot,3121
realiti,3122
polit,3123
compris,3124
blatantli,3125
dishonest,3126
devis,3127
multilevel,3128
facsimil,3129
ratifi,3130
go,3131
react,3132
h12953,3133
ftc,3134
30999,3135
misrepres,3136
rough,3137
harmon,3138
employ,3139
rise,3140
sometim,3141
commend,3142
unprocess,3143
flower,3144
ref,3145
growth,3146
aroma,3147
indepth,3148
broaden,3149
bodili,3150
cell,3151
damag,3152
trap,3153
peroxyl,3154
radic,3155
oxid,3156
unsatur,3157
repair,3158
allinclus,3159
barrier,3160
abnorm,3161
classic,3162
intestin,3163
bowel,3164
2501,3165
diagnosi,3166
symptom,3167
quit,3168
disord,3169
pellagra,3170
causal,3171
stroke,3172
diabet,3173
genet,3174
behavior,3175
complex,3176
causat,3177
atherosclerot,3178
polyunsatur,3179
proof,3180
england,3181
imposs,3182
easili,3183
attain,3184
therapeut,3185
strictli,3186
fuzzi,3187
drink,3188
quart,3189
exhibit,3190
cholesterolreduc,3191
tissu,3192
excret,3193
occurr,3194
overload,3195
pathway,3196
rid,3197
pharmacolog,3198
intrins,3199
petition,3200
wherein,3201
spill,3202
urin,3203
nicotin,3204
nicotinamid,3205
vignett,3206
eyesight,3207
antagon,3208
2479,3209
secondli,3210
dysfunct,3211
scurvi,3212
lengthi,3213
unconstitut,3214
excerpt,3215
unapprov,3216
magazin,3217
newslett,3218
preapprov,3219
deliber,3220
broadbas,3221
diseaserel,3222
evolut,3223
censor,3224
intens,3225
thereof,3226
relatedcondit,3227
widest,3228
latitud,3229
subport,3230
ovarian,3231
odor,3232
nondrug,3233
nutrilab,3234
schweiker,3235
713,3236
335,3237
338,3238
prune,3239
coffe,3240
broadli,3241
overli,3242
incumb,3243
propon,3244
ordinari,3245
undetermin,3246
calban,3247
3000,3248
776,3249
supp,3250
249,3251
hay,3252
574,3253
1498,3254
09,3255
744,3256
912,3257
characteriz,3258
crucial,3259
viabil,3260
textur,3261
devot,3262
framework,3263
ledger,3264
erod,3265
someth,3266
goe,3267
proxmir,3268
guarante,3269
routin,3270
circumv,3271
alway,3272
serum,3273
dehydr,3274
molecul,3275
nonpatent,3276
regim,3277
vendor,3278
physician,3279
digitali,3280
aspirin,3281
quinidin,3282
atropin,3283
hundr,3284
satisfact,3285
gra,3286
182,3287
184,3288
sanction,3289
septemb,3290
1958,3291
complain,3292
notori,3293
discourag,3294
threefourth,3295
britain,3296
germani,3297
japan,3298
contempl,3299
contraind,3300
usag,3301
selfprotect,3302
allergi,3303
cutoff,3304
systemat,3305
fdaapprov,3306
aspartam,3307
imprimatur,3308
tragic,3309
ironi,3310
injuri,3311
avert,3312
tonic,3313
folk,3314
16544,3315
16545,3316
frequenc,3317
27294,3318
27295,3319
2502,3320
timefram,3321
unlist,3322
unconscion,3323
threaten,3324
lifethreaten,3325
solut,3326
atyp,3327
sulfit,3328
agent,3329
clinic,3330
random,3331
placebocontrol,3332
enorm,3333
untest,3334
congressionallypropos,3335
nearunanim,3336
trial,3337
wellcontrol,3338
scintilla,3339
eighth,3340
somewhat,3341
overrid,3342
comfort,3343
bright,3344
input,3345
admonit,3346
authorit,3347
applaud,3348
underr,3349
cultur,3350
geograph,3351
ethnic,3352
anywher,3353
protocol,3354
ethnobotan,3355
reaffirm,3356
pamphlet,3357
elect,3358
craft,3359
verbatim,3360
paraphras,3361
otc,3362
16258,3363
accuraci,3364
toddler,3365
confront,3366
innocu,3367
blatant,3368
asthma,3369
slant,3370
realiz,3371
endang,3372
therapi,3373
welcom,3374
2521,3375
pretens,3376
calciumosteoporosi,3377
carbon,3378
antacid,3379
acut,3380
she,3381
thought,3382
lifetim,3383
intervent,3384
reconcil,3385
7500,3386
standish,3387
pl,3388
rockvil,3389
md,3390
20855,3391
streamlin,3392
prudent,3393
unforeseen,3394
threat,3395
erect,3396
wellaccept,3397
concis,3398
succinct,3399
delin,3400
tangenti,3401
productspecif,3402
dissuad,3403
monthli,3404
quarterli,3405
store,3406
2524,3407
2528,3408
dispers,3409
wall,3410
851,3411
365,3412
373,3413
cert,3414
489,3415
1066,3416
mathew,3417
413,3418
548,3419
555,3420
1059,3421
conceiv,3422
citi,3423
vincent,3424
466,3425
789,3426
812,3427
clover,3428
club,3429
67,3430
419,3431
424,3432
idaho,3433
pure,3434
31a,3435
recit,3436
speaker,3437
kind,3438
listen,3439
viewer,3440
reader,3441
closer,3442
2525,3443
2527,3444
bolger,3445
463,3446
66,3447
central,3448
hudson,3449
electr,3450
447,3451
557,3452
562,3453
adolph,3454
coor,3455
bradi,3456
944,3457
1543,3458
1546,3459
638,3460
556,3461
lesser,3462
noncommerci,3463
cincinnati,3464
network,3465
113,3466
ct,3467
1505,3468
1513,3469
enterpris,3470
bcomplex,3471
cholino,3472
362,3473
923,3474
927,3475
seizur,3476
turner,3477
broadcast,3478
fcc,3479
declin,3480
strict,3481
cabl,3482
interestbalanc,3483
contentneutr,3484
ostens,3485
discov,3486
incident,3487
819,3488
prob,3489
juri,3490
114,3491
commod,3492
s16611,3493
sen,3494
chao,3495
settl,3496
impermiss,3497
linedraw,3498
censorship,3499
ordin,3500
forsyth,3501
nationalist,3502
112,3503
2395,3504
2403,3505
parad,3506
offend,3507
popular,3508
predilect,3509
forum,3510
newsrack,3511
down,3512
suprem,3513
esthet,3514
overemphas,3515
handbil,3516
newspap,3517
overst,3518
570,3519
157,3520
162,3521
439,3522
821,3523
stream,3524
pharmaci,3525
citizen,3526
425,3527
748,3528
772,3529
home,3530
695,3531
681,3532
714,3533
31b,3534
door,3535
wholesal,3536
silenc,3537
indispens,3538
shroud,3539
doctrin,3540
fourpart,3541
564,3542
government,3543
fane,3544
1792,3545
1798,3546
edg,3547
2696,3548
2705,3549
truste,3550
fox,3551
492,3552
469,3553
480,3554
posada,3555
de,3556
puerto,3557
rico,3558
tourism,3559
478,3560
328,3561
344,3562
lotteri,3563
air,3564
doubt,3565
nonlotteri,3566
ward,3567
rock,3568
racism,3569
491,3570
781,3571
prophylact,3572
2706,3573
ohralik,3574
ohio,3575
436,3576
464,3577
supra,3578
1510,3579
31c,3580
pervas,3581
willing,3582
overbreadth,3583
leonardson,3584
lans,3585
896,3586
190,3587
195,3588
narrowli,3589
maryland,3590
joseph,3591
munson,3592
467,3593
947,3594
965,3595
proscrib,3596
wrapper,3597
kellogg,3598
mattox,3599
763,3600
1369,3601
1381,3602
tex,3603
moral,3604
940,3605
1530,3606
accomplish,3607
suscept,3608
kraft,3609
970,3610
311,3611
1254,3612
claus,3613
12630,3614
2397,3615
herein,3616
blank,3617
pdp,3618
69,3619
rm,3620
12420,3621
parklawn,3622
dr,3623
20857,3624
538,3625
1a,3626
5845,3627
12955,3628
138,3629
h12597,3630
s17236,3631
16612,3632
dhh,3633
50210,3634
stock,3635
di,3636
ib,3637
morbid,3638
mortal,3639
weekli,3640
restaur,3641
undersign,3642
31815,3643
judith,3644
riggin,3645
5600,3646
fisher,3647
lane,3648
jeann,3649
rader,3650
chronolog,3651
capabl,3652
recurr,3653
synthesi,3654
outstand,3655
fraction,3656
socal,3657
unresolv,3658
brain,3659
spinal,3660
cord,3661
disabl,3662
anencephali,3663
earli,3664
embryon,3665
woman,3666
strongest,3667
kingdom,3668
hungarian,3669
live,3670
greatest,3671
defectaffect,3672
preval,3673
geographi,3674
socioeconom,3675
matern,3676
cohort,3677
concept,3678
race,3679
reproduct,3680
sibl,3681
niec,3682
insulin,3683
insulindepend,3684
mellitu,3685
valproic,3686
carbamazepin,3687
east,3688
multifactori,3689
citru,3690
dark,3691
green,3692
leafi,3693
bread,3694
rice,3695
legum,3696
pasta,3697
preform,3698
began,3699
31817,3700
480f,3701
480c,3702
480o,3703
480a,3704
53296,3705
immun,3706
2831,3707
john,3708
hathcock,3709
8301,3710
muirkirk,3711
rd,3712
laurel,3713
20708,3714
cvd,3715
chd,3716
solicit,3717
31818,3718
222,3719
227,3720
sacramento,3721
winter,3722
run,3723
winterrun,3724
chinook,3725
salmon,3726
3330,3727
reclassifi,3728
esa,3729
lecki,3730
501,3731
blvd,3732
4200,3733
beach,3734
ca,3735
4213,3736
4015,3737
lorenz,3738
1335,3739
eastwest,3740
highway,3741
silver,3742
spring,3743
20910,3744
2322,3745
danger,3746
extinct,3747
forese,3748
upstream,3749
migrat,3750
spawn,3751
3year,3752
old,3753
abund,3754
game,3755
count,3756
red,3757
bluff,3758
dam,3759
cdfg,3760
1967,3761
precipit,3762
1number,3763
57306,3764
84414,3765
1969,3766
117808,3767
1970,3768
40409,3769
1971,3770
53089,3771
1972,3772
37133,3773
24079,3774
1974,3775
21897,3776
1975,3777
23430,3778
1976,3779
35096,3780
1977,3781
17214,3782
24862,3783
1979,3784
2364,3785
1156,3786
1981,3787
20041,3788
1982,3789
1242,3790
1983,3791
1831,3792
1984,3793
2663,3794
1985,3795
3962,3796
1986,3797
2422,3798
2236,3799
2085,3800
547,3801
441,3802
191,3803
1180,3804
341,3805
unexpectedli,3806
unexpect,3807
hiatu,3808
88,3809
progeni,3810
reclassif,3811
reopen,3812
wildlif,3813
reclam,3814
incub,3815
keswick,3816
surviv,3817
escap,3818
bend,3819
bridg,3820
mile,3821
44mile,3822
temperaturerel,3823
drought,3824
ambient,3825
ball,3826
ferri,3827
outmigr,3828
el,3829
nino,3830
92,3831
6year,3832
juvenil,3833
denni,3834
munholland,3835
scott,3836
geometr,3837
trend,3838
spawner,3839
horizon,3840
unaccept,3841
valley,3842
rear,3843
fw,3844
hatcheri,3845
1996,3846
unknown,3847
interior,3848
depress,3849
westland,3850
allianc,3851
glenn,3852
appoint,3853
team,3854
manger,3855
delist,3856
inadequaci,3857
27416,3858
6041,3859
49722,3860
32088,3861
12193,3862
10260,3863
46515,3864
destruct,3865
habitat,3866
shasta,3867
forecast,3868
deliver,3869
reservoir,3870
carryov,3871
